,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
14,258,39.139476,-84.533322,06/30/2021 07:04:47 PM,1.5,SSE,10,0.0,3276.9,06/30/2021 07:04:49 PM,Motion Start,,,,,
30,258,39.139471,-84.533323,06/30/2021 07:04:48 PM,0.0,SSE,9,0.0,3276.9,06/30/2021 07:04:50 PM,Motion Stop,,,,,
1,258,39.139728000000005,-84.53325500000001,06/30/2021 07:10:33 PM,7.1,N,10,0.0,3276.9,06/30/2021 07:10:36 PM,Motion Start,,,,,
5,258,39.13994,-84.533278,06/30/2021 07:10:43 PM,0.0,N,9,0.0,3276.9,06/30/2021 07:10:46 PM,Motion Stop,,,,,
61,258,39.139909,-84.533367,06/30/2021 07:12:24 PM,3.6,N,10,0.0,3276.9,06/30/2021 07:12:27 PM,Motion Start,,,,,
108,258,39.139920000000004,-84.533378,06/30/2021 07:12:33 PM,0.0,N,9,0.0,3276.9,06/30/2021 07:12:33 PM,Motion Stop,,,,,
99,258,39.139505,-84.533406,06/30/2021 07:16:28 PM,4.7,NW,10,0.0,3277.0,06/30/2021 07:16:32 PM,Motion Start,,,,,
97,258,39.139542999999996,-84.533412,06/30/2021 07:16:32 PM,0.0,NW,9,0.0,3277.0,06/30/2021 07:16:32 PM,Motion Stop,,,,,
388,258,39.139553,-84.53319300000001,06/30/2021 08:11:58 PM,4.2,NNE,10,0.0,3277.0,06/30/2021 08:12:02 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
413,258,39.139594,-84.533175,06/30/2021 08:12:02 PM,0.0,NNE,9,0.0,3277.0,06/30/2021 08:12:03 PM,Motion Stop,,,,,
408,258,39.139497999999996,-84.533332,06/30/2021 08:19:07 PM,3.1,SSE,10,0.0,3277.0,06/30/2021 08:19:11 PM,Motion Start,,,,,
426,258,39.139503000000005,-84.533324,06/30/2021 08:19:12 PM,0.0,SSE,9,0.0,3277.0,06/30/2021 08:19:13 PM,Motion Stop,,,,,
416,258,39.139631,-84.533373,06/30/2021 08:20:02 PM,3.1,NE,10,0.0,3277.0,06/30/2021 08:20:14 PM,Motion Start,,,,,
439,258,39.139694,-84.533332,06/30/2021 08:20:09 PM,0.0,NNE,9,0.0,3277.0,06/30/2021 08:20:14 PM,Motion Stop,,,,,
474,258,39.139448,-84.533373,06/30/2021 08:33:53 PM,3.3,NNE,10,0.0,3277.0,06/30/2021 08:33:57 PM,Motion Start,,,,,
536,258,39.139447,-84.533423,06/30/2021 08:33:55 PM,0.0,NNE,9,0.0,3277.0,06/30/2021 08:33:58 PM,Motion Stop,,,,,
763,258,39.139489000000005,-84.53334,06/30/2021 09:12:10 PM,2.3,NNE,10,0.0,3277.0,06/30/2021 09:12:14 PM,Motion Start,,,,,
751,258,39.139493,-84.533331,06/30/2021 09:12:12 PM,0.0,NNE,9,0.0,3277.0,06/30/2021 09:12:14 PM,Motion Stop,,,,,
850,258,39.139553,-84.533271,06/30/2021 09:33:15 PM,2.5,N,10,0.0,3277.0,06/30/2021 09:33:27 PM,Motion Start,,,,,
882,258,39.139559999999996,-84.533271,06/30/2021 09:33:16 PM,0.0,N,9,0.0,3277.0,06/30/2021 09:33:28 PM,Motion Stop,,,,,
837,258,39.139424,-84.533292,06/30/2021 09:36:08 PM,2.6,NNE,10,0.0,3277.0,06/30/2021 09:37:12 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
861,258,39.139414,-84.53330600000001,06/30/2021 09:36:11 PM,0.0,NNE,9,0.0,3277.0,06/30/2021 09:37:13 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
865,258,39.13944,-84.53335600000001,06/30/2021 09:40:53 PM,5.5,NEE,10,0.0,3277.0,06/30/2021 09:40:56 PM,Motion Start,,,,,
876,258,39.13944,-84.533361,06/30/2021 09:40:56 PM,0.0,NEE,9,0.0,3277.0,06/30/2021 09:40:57 PM,Motion Stop,,,,,
877,258,39.139441999999995,-84.533316,06/30/2021 09:40:57 PM,5.3,NEE,10,0.0,3277.0,06/30/2021 09:40:58 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
844,258,39.139438,-84.53329599999999,06/30/2021 09:41:02 PM,0.0,NEE,9,0.0,3277.0,06/30/2021 09:41:04 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
904,258,39.139455,-84.533236,06/30/2021 09:42:28 PM,3.2,NEE,10,0.0,3277.0,06/30/2021 09:42:31 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
948,258,39.139505,-84.533138,06/30/2021 09:42:33 PM,0.0,E,9,0.0,3277.0,06/30/2021 09:42:35 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
937,258,39.139418,-84.533386,06/30/2021 09:55:32 PM,3.2,NE,10,0.0,3277.0,06/30/2021 09:55:35 PM,Motion Start,,,,,
912,258,39.139418,-84.533394,06/30/2021 09:55:35 PM,0.0,NE,9,0.0,3277.0,06/30/2021 09:55:36 PM,Motion Stop,,,,,
989,258,39.139427000000005,-84.533423,06/30/2021 09:56:17 PM,3.8,NE,10,0.0,3277.0,06/30/2021 09:56:54 PM,Motion Start,,,,,
1014,258,39.139444,-84.533395,06/30/2021 09:56:19 PM,0.0,NE,9,0.0,3277.0,06/30/2021 09:56:55 PM,Motion Stop,,,,,
998,258,39.139417,-84.533422,06/30/2021 09:56:32 PM,7.3,SW,10,0.0,3277.0,06/30/2021 09:56:55 PM,Motion Start,,,,,
1011,258,39.139377,-84.53347,06/30/2021 09:56:53 PM,0.0,SW,9,0.0,3277.1,06/30/2021 09:56:55 PM,Motion Stop,,,,,
990,258,39.139532,-84.533252,06/30/2021 09:57:26 PM,3.4,NE,10,0.0,3277.1,06/30/2021 09:57:30 PM,Motion Start,,,,,
1009,258,39.13958,-84.53314300000001,06/30/2021 09:57:34 PM,0.0,NE,9,0.0,3277.1,06/30/2021 09:57:36 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1086,258,39.139655,-84.533334,06/30/2021 10:15:00 PM,5.5,E,10,0.0,3277.1,06/30/2021 10:15:04 PM,Motion Start,,,,,
1067,258,39.139544,-84.532782,06/30/2021 10:15:20 PM,0.0,E,9,0.0,3277.1,06/30/2021 10:15:23 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1045,258,39.139409,-84.533015,06/30/2021 10:17:33 PM,2.6,E,10,0.0,3277.1,06/30/2021 10:17:37 PM,Motion Start,S-HAM27327,CENTRAL PKWY,W MARTIN LUTHER KING JR DR,BATES AV,
1041,258,39.139331,-84.53296800000001,06/30/2021 10:17:43 PM,0.0,E,9,0.0,3277.1,06/30/2021 10:17:46 PM,Motion Stop,S-HAM27327,CENTRAL PKWY,W MARTIN LUTHER KING JR DR,BATES AV,
1040,258,39.139384,-84.533052,06/30/2021 10:23:59 PM,3.1,E,10,0.0,3277.1,06/30/2021 10:24:02 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1082,258,39.13939,-84.533067,06/30/2021 10:24:01 PM,0.0,E,9,0.0,3277.1,06/30/2021 10:24:03 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1062,258,39.139379999999996,-84.533171,06/30/2021 10:24:29 PM,2.0,E,10,0.0,3277.2,06/30/2021 10:24:33 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1054,258,39.1393,-84.533162,06/30/2021 10:24:36 PM,0.0,SSE,9,0.0,3277.2,06/30/2021 10:24:37 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1042,258,39.139402000000004,-84.533252,06/30/2021 10:24:46 PM,3.2,NW,10,0.0,3277.2,06/30/2021 10:24:49 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1074,258,39.139423,-84.53326700000001,06/30/2021 10:24:48 PM,0.0,NNW,9,0.0,3277.2,06/30/2021 10:24:50 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1066,258,39.139497999999996,-84.53332900000001,06/30/2021 10:25:24 PM,3.7,NW,10,0.0,3277.2,06/30/2021 10:25:28 PM,Motion Start,,,,,
87,258,39.139768,-84.5334,06/30/2021 10:25:38 PM,0.0,N,9,0.0,3277.2,06/30/2021 10:25:41 PM,Motion Stop,,,,,
1107,258,39.13937,-84.533388,06/30/2021 10:35:03 PM,5.6,E,10,0.0,3277.2,06/30/2021 10:35:06 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1112,258,39.139373,-84.533406,06/30/2021 10:35:08 PM,0.0,E,9,0.0,3277.2,06/30/2021 10:35:09 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1090,258,39.139406,-84.533201,06/30/2021 10:35:11 PM,5.9,NEE,10,0.0,3277.2,06/30/2021 10:35:12 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1111,258,39.139496,-84.533059,06/30/2021 10:35:19 PM,0.0,NE,9,0.0,3277.2,06/30/2021 10:35:23 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1094,258,39.139478000000004,-84.533035,06/30/2021 10:36:04 PM,5.7,NEE,10,0.0,3277.2,06/30/2021 10:36:07 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1106,258,39.139443,-84.533124,06/30/2021 10:36:09 PM,0.0,NEE,9,0.0,3277.3,06/30/2021 10:36:10 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1136,258,39.139396000000005,-84.533203,06/30/2021 10:36:53 PM,3.7,SW,10,0.0,3277.3,06/30/2021 10:36:57 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1095,258,39.139326000000004,-84.53326899999999,06/30/2021 10:36:57 PM,0.0,SW,9,0.0,3277.3,06/30/2021 10:36:59 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1110,258,39.139338,-84.533274,06/30/2021 10:39:39 PM,5.2,S,10,0.0,3277.3,06/30/2021 10:39:42 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1135,258,39.139427000000005,-84.53335600000001,06/30/2021 10:40:08 PM,0.0,S,9,0.0,3277.3,06/30/2021 10:40:12 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1150,258,39.139466,-84.533268,06/30/2021 10:44:02 PM,5.1,SSW,10,0.0,3277.3,06/30/2021 10:44:05 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1151,258,39.139443,-84.53327,06/30/2021 10:44:06 PM,0.0,SSW,9,0.0,3277.3,06/30/2021 10:44:08 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1149,258,39.139419000000004,-84.533264,06/30/2021 10:44:29 PM,3.0,SSW,10,0.0,3277.3,06/30/2021 10:44:33 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1146,258,39.139402000000004,-84.533266,06/30/2021 10:44:31 PM,0.0,SSW,9,0.0,3277.3,06/30/2021 10:44:33 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1158,258,39.13943,-84.533254,06/30/2021 10:44:45 PM,2.6,NE,10,0.0,3277.3,06/30/2021 10:44:48 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1155,258,39.13943,-84.533254,06/30/2021 10:44:46 PM,0.0,NE,9,0.0,3277.3,06/30/2021 10:44:49 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1152,258,39.139547,-84.53313,06/30/2021 10:54:29 PM,3.8,NNE,10,0.0,3277.3,06/30/2021 10:54:32 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1148,258,39.139573999999996,-84.533138,06/30/2021 10:54:37 PM,0.0,NNE,9,0.0,3277.3,06/30/2021 10:54:39 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1216,258,39.139434,-84.533281,06/30/2021 11:19:42 PM,3.0,SWW,10,0.0,3277.3,06/30/2021 11:19:46 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1244,258,39.139383,-84.53331800000001,06/30/2021 11:19:48 PM,0.0,SW,9,0.0,3277.3,06/30/2021 11:19:49 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1249,258,39.139464000000004,-84.533311,06/30/2021 11:34:45 PM,2.1,SW,10,0.0,3277.3,06/30/2021 11:34:56 PM,Motion Start,,,,,
1264,258,39.139462,-84.533316,06/30/2021 11:34:46 PM,0.0,SW,9,0.0,3277.3,06/30/2021 11:34:57 PM,Motion Stop,,,,,
1296,258,39.139525,-84.533348,06/30/2021 11:44:47 PM,4.7,NNE,10,0.0,3277.3,06/30/2021 11:44:50 PM,Motion Start,,,,,
1308,258,39.139534000000005,-84.533375,06/30/2021 11:44:53 PM,0.0,NNE,9,0.0,3277.3,06/30/2021 11:44:54 PM,Motion Stop,,,,,
62284,258,39.139631,-84.53333,07/01/2021 01:02:58 PM,3.8,N,10,0.0,3278.5,07/01/2021 01:03:01 PM,Motion Start,,,,,
62869,258,39.13967,-84.533325,07/01/2021 01:03:03 PM,0.0,N,9,0.0,3278.5,07/01/2021 01:03:04 PM,Motion Stop,,,,,
62609,258,39.139462,-84.533298,07/01/2021 01:08:09 PM,2.8,N,10,0.0,3278.5,07/01/2021 01:08:12 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
62516,258,39.139693,-84.533314,07/01/2021 01:08:22 PM,0.0,NNE,9,0.0,3278.5,07/01/2021 01:08:26 PM,Motion Stop,,,,,
1423,258,39.139624,-84.533338,07/01/2021 01:08:46 AM,3.4,N,10,0.0,3277.3,07/01/2021 01:08:57 AM,Motion Start,,,,,
1422,258,39.139619,-84.53333,07/01/2021 01:08:55 AM,0.0,N,9,0.0,3277.3,07/01/2021 01:08:58 AM,Motion Stop,,,,,
63294,258,39.139565000000005,-84.533307,07/01/2021 01:14:07 PM,3.4,SSW,10,0.0,3278.5,07/01/2021 01:14:10 PM,Motion Start,,,,,
63751,258,39.139647,-84.533224,07/01/2021 01:14:25 PM,0.0,NNE,9,0.0,3278.5,07/01/2021 01:14:29 PM,Motion Stop,,,,,
1426,258,39.139575,-84.533337,07/01/2021 01:15:28 AM,1.5,NNE,10,0.0,3277.3,07/01/2021 01:15:47 AM,Motion Start,,,,,
1425,258,39.139565000000005,-84.533339,07/01/2021 01:15:30 AM,0.0,NNE,9,0.0,3277.3,07/01/2021 01:15:48 AM,Motion Stop,,,,,
1427,258,39.139559999999996,-84.533313,07/01/2021 01:17:43 AM,2.3,NNE,10,0.0,3277.3,07/01/2021 01:18:19 AM,Motion Start,,,,,
1424,258,39.139553,-84.533304,07/01/2021 01:17:46 AM,0.0,NNE,9,0.0,3277.3,07/01/2021 01:18:20 AM,Motion Stop,,,,,
64817,258,39.139587,-84.533286,07/01/2021 01:19:14 PM,4.0,S,10,0.0,3278.5,07/01/2021 01:19:18 PM,Motion Start,,,,,
64738,258,39.139545,-84.533311,07/01/2021 01:19:18 PM,0.0,SSW,9,0.0,3278.5,07/01/2021 01:19:19 PM,Motion Stop,,,,,
19690,258,39.139626,-84.533284,07/01/2021 01:19:30 PM,8.7,NNE,10,0.0,3278.5,07/01/2021 01:19:33 PM,Motion Start,,,,,
64409,258,39.139701,-84.53326899999999,07/01/2021 01:19:38 PM,0.0,NNE,9,0.0,3278.5,07/01/2021 01:19:39 PM,Motion Stop,,,,,
1428,258,39.139561,-84.533268,07/01/2021 01:31:26 AM,3.2,SSW,10,0.0,3277.3,07/01/2021 01:31:53 AM,Motion Start,,,,,
1429,258,39.13958,-84.533249,07/01/2021 01:31:29 AM,0.0,SSW,9,0.0,3277.3,07/01/2021 01:31:54 AM,Motion Stop,,,,,
1433,258,39.139478000000004,-84.533516,07/01/2021 01:50:42 AM,4.9,SW,10,0.0,3277.4,07/01/2021 01:51:26 AM,Motion Start,,,,,
1432,258,39.13947,-84.53351500000001,07/01/2021 01:50:46 AM,0.0,SW,9,0.0,3277.4,07/01/2021 01:51:27 AM,Motion Stop,,,,,
67484,258,39.139415,-84.53321600000001,07/01/2021 01:52:27 PM,0.9,SSW,10,0.0,3278.5,07/01/2021 01:52:29 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
67499,258,39.139427000000005,-84.53322299999999,07/01/2021 01:52:30 PM,0.0,SSW,9,0.0,3278.5,07/01/2021 01:52:30 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1431,258,39.139508,-84.53347099999999,07/01/2021 01:53:36 AM,5.1,NE,10,0.0,3277.4,07/01/2021 01:53:47 AM,Motion Start,,,,,
1430,258,39.139592,-84.533291,07/01/2021 01:53:46 AM,0.0,NEE,9,0.0,3277.4,07/01/2021 01:53:49 AM,Motion Stop,,,,,
1438,258,39.139424,-84.533266,07/01/2021 01:59:18 AM,2.4,SW,10,0.0,3277.4,07/01/2021 01:59:22 AM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1437,258,39.139511,-84.533192,07/01/2021 01:59:35 AM,0.0,SW,9,0.0,3277.4,07/01/2021 01:59:37 AM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1436,258,39.139478000000004,-84.533314,07/01/2021 02:00:54 AM,1.5,NNE,10,0.0,3277.4,07/01/2021 02:00:57 AM,Motion Start,,,,,
1434,258,39.139477,-84.533312,07/01/2021 02:00:56 AM,0.0,NNE,9,0.0,3277.4,07/01/2021 02:01:01 AM,Motion Stop,,,,,
1439,258,39.13944,-84.533383,07/01/2021 02:01:16 AM,3.4,SWW,10,0.0,3277.4,07/01/2021 02:01:20 AM,Motion Start,,,,,
1435,258,39.139403,-84.53343100000001,07/01/2021 02:01:19 AM,0.0,SW,9,0.0,3277.4,07/01/2021 02:01:20 AM,Motion Stop,,,,,
69187,258,39.139465,-84.53335200000001,07/01/2021 02:07:50 PM,3.1,N,10,0.0,3278.6,07/01/2021 02:07:53 PM,Motion Start,,,,,
70583,258,39.139483,-84.53335,07/01/2021 02:07:56 PM,0.0,N,9,0.0,3278.6,07/01/2021 02:07:56 PM,Motion Stop,,,,,
1442,258,39.13941,-84.533366,07/01/2021 02:13:48 AM,2.8,SW,10,0.0,3277.4,07/01/2021 02:14:25 AM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1440,258,39.139371000000004,-84.533396,07/01/2021 02:13:52 AM,0.0,SW,9,0.0,3277.4,07/01/2021 02:14:25 AM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
72605,258,39.139413,-84.533323,07/01/2021 02:14:47 PM,3.9,NNE,10,0.0,3278.6,07/01/2021 02:14:50 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
72726,258,39.139445,-84.533301,07/01/2021 02:14:51 PM,0.0,NNE,9,0.0,3278.6,07/01/2021 02:14:51 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1441,258,39.139509999999994,-84.533388,07/01/2021 02:19:33 AM,3.0,NE,10,0.0,3277.4,07/01/2021 02:21:36 AM,Motion Start,,,,,
1445,258,39.139527,-84.533393,07/01/2021 02:19:36 AM,0.0,NE,9,0.0,3277.4,07/01/2021 02:21:37 AM,Motion Stop,,,,,
71696,258,39.13942,-84.53331700000001,07/01/2021 02:20:59 PM,5.4,SSW,10,0.0,3278.6,07/01/2021 02:21:01 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
71296,258,39.139421999999996,-84.533325,07/01/2021 02:21:03 PM,0.0,SSW,9,0.0,3278.6,07/01/2021 02:21:04 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
71045,258,39.139399,-84.53335799999999,07/01/2021 02:21:17 PM,5.3,SSW,10,0.0,3278.6,07/01/2021 02:21:20 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1444,258,39.139523,-84.533495,07/01/2021 02:21:33 AM,4.4,SWW,10,0.0,3277.4,07/01/2021 02:21:37 AM,Motion Start,,,,,
72828,258,39.139396000000005,-84.533401,07/01/2021 02:21:35 PM,0.0,SSW,9,0.0,3278.6,07/01/2021 02:21:38 PM,Motion Stop,,,,,
1443,258,39.139472,-84.533873,07/01/2021 02:21:48 AM,0.0,W,9,0.0,3277.4,07/01/2021 02:23:02 AM,Motion Stop,S-HAM60171,HOPPLE ST TO I,HOPPLE ST,I-75 NB EXWY,
72808,258,39.139448,-84.53319499999999,07/01/2021 02:25:37 PM,2.2,SSW,10,0.0,3278.6,07/01/2021 02:25:40 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
71104,258,39.139456,-84.53324,07/01/2021 02:25:43 PM,0.0,SSW,9,0.0,3278.6,07/01/2021 02:25:44 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
74200,258,39.139482,-84.533405,07/01/2021 02:27:00 PM,3.2,NWW,10,0.0,3278.6,07/01/2021 02:27:03 PM,Motion Start,,,,,
73797,258,39.139463,-84.533388,07/01/2021 02:27:06 PM,0.0,NWW,9,0.0,3278.6,07/01/2021 02:27:07 PM,Motion Stop,,,,,
75127,258,39.13941,-84.533254,07/01/2021 02:42:12 PM,3.7,SEE,10,0.0,3278.6,07/01/2021 02:42:16 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
75293,258,39.139371000000004,-84.533221,07/01/2021 02:42:20 PM,0.0,SE,9,0.0,3278.6,07/01/2021 02:42:20 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1449,258,39.139439,-84.533611,07/01/2021 02:47:32 AM,2.7,W,10,0.0,3277.4,07/01/2021 02:47:36 AM,Motion Start,,,,,
1446,258,39.139421999999996,-84.533633,07/01/2021 02:47:36 AM,0.0,W,9,0.0,3277.4,07/01/2021 02:47:37 AM,Motion Stop,,,,,
74941,258,39.13924,-84.533183,07/01/2021 02:52:02 PM,3.0,SSE,10,0.0,3278.6,07/01/2021 02:52:05 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
